state,city,popular_destination,latitude,longitude,interest,google_rating,price_fare
Tamil Nadu,Chennai,MGR Film city,12.991932,80.2704729,"	Arts, Science & Literature Attractions",4.7,600
Tamil Nadu,Madurai,Thiruparankundram temple,13.0826802,80.2474329,Religious & Spiritual Pilgrimages,4.1,27
Tamil Nadu,Madurai,Meghamalai,9.8821748,80.2707184,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.1,0
Tamil Nadu,Madurai,Alagar Kovil temple,9.9395002,78.071976,Religious & Spiritual Pilgrimages,3.8,10
Tamil Nadu,Madurai,Vaigai dam,9.9252007,78.1187073,Sightseeing & Exploration,4.1,0
Tamil Nadu,Madurai,Gandhi memorial museum,10.0536633,78.1197754,Cultural & Heritage Sites,3.9,0
Tamil Nadu,Madurai,Banana market,9.9297856,77.5897123,"Culinary & Food Experiences, Shopping & Markets",4,50
Tamil Nadu,Madurai,Jain caves,9.9211183,78.1381094,"Cultural & Heritage Sites, Sightseeing & Exploration",4.8,0
Tamil Nadu,Madurai, Thirumalai Nayak palace,9.8780384,78.1243023,Cultural & Heritage Sites,4.9,200
Tamil Nadu,Madurai,St. Mary's cathedral,9.9150904,78.0672102,Religious & Spiritual Pilgrimages,4.9,10
Tamil Nadu,Madurai,Shopping at Puthu Mandapam,9.9126199,78.1237483,Shopping & Markets,4,0
Tamil Nadu,Madurai,Meenakshi Amman Temple,9.9201457,78.1253966,Religious & Spiritual Pilgrimages,3.9,0
Tamil Nadu,Rameswaram,Sea world aquarium,9.9195045,78.1212534,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,0
Tamil Nadu,Rameswaram,Rameswaram lighthouse,9.2875837,78.1193418,Sightseeing & Exploration,4.1,0
Tamil Nadu,Rameswaram,Kalam national memorial,9.3175826,79.3129488,Cultural & Heritage Sites,4.7,10
Tamil Nadu,Rameswaram,Water bird Sanctuary,9.2881317,79.3306887,Natural Landscapes & Wildlife,4.2,0
Tamil Nadu,Rameswaram,Adam's bridge,9.2875837,79.2709097,Cultural & Heritage Sites,2,0
Tamil Nadu,Rameswaram,Ariyaman beach,9.0864914,79.3129488,Adventure & Outdoor Activities,4.5,0
Tamil Nadu,Rameswaram,Agni teertham sacred bath,9.2968404,79.5685186,Religious & Spiritual Pilgrimages,4.8,0
Tamil Nadu,Rameswaram,Kothandaramaswamy Temple,9.2886164,79.0680317,Religious & Spiritual Pilgrimages,4,0
Tamil Nadu,Rameswaram,Ramanathaswamy Temple,9.2331475,79.3213819,Religious & Spiritual Pilgrimages,3.9,0
Tamil Nadu,Kanyakumari,Vivekananda Rock Memorial,9.2881136,79.3480474,Cultural & Heritage Sites,4.6,0
Tamil Nadu,Kanyakumari,Thiruvalluvar Statue,8.0778853,79.3173919,Cultural & Heritage Sites,4.6,20
Tamil Nadu,Kanyakumari,Padmanabhapuram palace,8.0778074,77.5558698,Cultural & Heritage Sites,4.1,10
Tamil Nadu,Kanyakumari,Triveni Sangam,8.2507431,77.5540357,Cultural & Heritage Sites,4.7,0
Tamil Nadu,Kanyakumari,Sannathi Street shopping,8.0780746,77.3266987,Shopping & Markets,3.9,0
Tamil Nadu,Kanyakumari,Courtallam falls,8.0809502,77.5508165,Natural Landscapes & Wildlife,4.8,0
Tamil Nadu,Kanyakumari,Vattakottai fort,8.9341102,77.5508198,Cultural & Heritage Sites,4.6,40
Tamil Nadu,Kanyakumari,St.Xavier Church,8.125627,77.277938,Religious & Spiritual Pilgrimages,4.2,0
Tamil Nadu,Kanyakumari,Kumari Amman temple,8.1748264,77.564996,Religious & Spiritual Pilgrimages,4.6,0
Tamil Nadu,Kanyakumari,Ooty Lake,8.0793037,77.4385005,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,0
Tamil Nadu,Coimbatore,Marudamalai Temple,11.4102038,77.5509774,Religious & Spiritual Pilgrimages,4.7,0
Tamil Nadu,Coimbatore,Trek to Dhoni hills,11.046568,76.6950324,Adventure & Outdoor Activities,4.5,0
Tamil Nadu,Coimbatore,Trek to Perumal peak,11.0168445,76.8517068,Adventure & Outdoor Activities,4.7,0
Tamil Nadu,Coimbatore,Trek to Thalaiyar falls,11.0168445,76.9558321,Adventure & Outdoor Activities,4.3,0
Tamil Nadu,Coimbatore,Black Thunder amusement park,11.0168445,76.9558321,Adventure & Outdoor Activities,4.6,0
Tamil Nadu,Coimbatore,Brookefields mall,11.3264548,76.9558321,Shopping & Markets,4.4,65
Tamil Nadu,Coimbatore,Adiyogi Shiva Statue ,11.0092555,76.9127039,Religious & Spiritual Pilgrimages,4.7,0
Tamil Nadu,Coimbatore,Racing events at Chettipalayam,10.9724897,76.9590555,Adventure & Outdoor Activities,4.4,10
Tamil Nadu,Coimbatore,GeDee Car museum tour,10.9132206,76.7404437,"Arts, Science & Literature Attractions, Cultural & Heritage Sites",4.5,0
Tamil Nadu,Coimbatore,Textile museum tour ,11.0066289,77.036902,"Arts, Science & Literature Attractions",4.7,0
Tamil Nadu,Coimbatore,Anamalai Wildlife Sanctuary,11.0347344,76.9779209,Natural Landscapes & Wildlife,4.7,0
Tamil Nadu,Coimbatore,Valankulam lake,10.4059862,77.0324697,Sightseeing & Exploration,4.5,0
Tamil Nadu,Coimbatore,Velliangiri hills,10.991694,77.1294933,Adventure & Outdoor Activities,4.6,40
Tamil Nadu,Coimbatore,TNAU Botanical gardens,10.983279,76.972167,Sightseeing & Exploration,4.5,60
Tamil Nadu,Coimbatore,Nilgiri Biosphere Nature Park ,11.0147932,76.6926714,Natural Landscapes & Wildlife,4.6,0
Tamil Nadu,Coimbatore,Maryoor hilly getaway,11.02638,76.9315362,Sightseeing & Exploration,4.1,20
Tamil Nadu,Kodaikanal,Kodaikanal Lake,11.0168445,77.0032888,Sightseeing & Exploration,3.8,20
Tamil Nadu,Kodaikanal,Night Safari,10.2343586,76.9558321,Adventure & Outdoor Activities,4.3,10
Tamil Nadu,Kodaikanal,Stroll at Coaker's Walk,10.2391086,77.4863295,Sightseeing & Exploration,4.3,20
Tamil Nadu,Kodaikanal,Dolphin's Nose,10.2300175,77.4977456,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,20
Tamil Nadu,Kodaikanal,Caps valley viewpoint,10.2166621,77.4937172,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,50
Tamil Nadu,Kodaikanal,Bear Shola falls,10.1807628,77.4863964,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,10
Tamil Nadu,Kodaikanal,Bryant park,10.2396614,77.4175698,Sightseeing & Exploration,4.8,50
Tamil Nadu,Kodaikanal,Berijam lake,10.2310165,77.4785336,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,0
Tamil Nadu,Kodaikanal,Guna caves,10.1841444,77.4918904,Adventure & Outdoor Activities,4.5,0
Tamil Nadu,Kodaikanal,La Saleth Church,10.2103444,77.3959592,Religious & Spiritual Pilgrimages,4.6,0
Tamil Nadu,Kodaikanal,Hike to Pillars of Nature,10.2235459,77.4617799,Adventure & Outdoor Activities,4.5,650
Tamil Nadu,Thanjavur,Brihadeeswarar Temple,10.2391086,77.4854759,Religious & Spiritual Pilgrimages,4.1,0
Tamil Nadu,Thanjavur,Gangaikonda Cholapuram,10.7826954,77.4977456,Cultural & Heritage Sites,4.7,0
Tamil Nadu,Thanjavur,Shiva Ganga Garden ,11.2075881,79.1314587,Sightseeing & Exploration,4.7,0
Tamil Nadu,Thanjavur,Vijaynagar fort,10.1841413,79.4513858,Cultural & Heritage Sites,4.6,500
Tamil Nadu,Thanjavur,Thanjavur Royal Palace and Art Gallery,10.7929397,79.1961043,Cultural & Heritage Sites,4.5,0
Tamil Nadu,Mahabalipuram,Shore Temple,12.6164515,79.1376311,Religious & Spiritual Pilgrimages,4.4,500
Tamil Nadu,Mahabalipuram,Pancha Ratha,12.608893,80.189613,Cultural & Heritage Sites,4.7,0
Tamil Nadu,Mahabalipuram,Krishna's Chunk,11.1271225,78.6568942,Sightseeing & Exploration,4.5,10
Tamil Nadu,Mahabalipuram,Arjuna's Penance,12.6179495,80.1927029,Sightseeing & Exploration,4.5,0
Tamil Nadu,Mahabalipuram,India Seashell Museum,12.6094039,80.1876212,Cultural & Heritage Sites,4.5,20
Tamil Nadu,Mahabalipuram,Crocodile farm,11.1271225,78.6568942,Sightseeing & Exploration,4.6,0
Tamil Nadu,Mahabalipuram,Cavern Temples,11.1271225,78.6568942,"	Religious & Spiritual Pilgrimages",4.7,0
Tamil Nadu,Yercaud,Yercaud Lake,11.7841423,78.2102296,Sightseeing & Exploration,4.5,0
Tamil Nadu,Yercaud,Grange Treetop Adventure,11.7776437,78.2208538,Adventure & Outdoor Activities,4.1,0
Tamil Nadu,Yercaud,The Oak trails,11.7865552,78.2036325,Adventure & Outdoor Activities,4.5,200
Andhra Pradesh,Vijayawada,Kanaka Durga Temple,16.5154055,80.605864,Religious & Spiritual Pilgrimages,4.7,30
Andhra Pradesh,Vijayawada,Undavalli caves,16.4971412,80.5821896,Sightseeing & Exploration,4.8,0
Andhra Pradesh,Vijayawada,Bhavani island,16.523107,80.5730084,Adventure & Outdoor Activities,4.5,0
Andhra Pradesh,Vijayawada,Kondapalli Fort,16.6254258,80.5306487,Sightseeing & Exploration,4.4,250
Andhra Pradesh,Vijayawada,Shopping at Besant road,16.5107307,80.6265836,Shopping & Markets,4.5,0
Andhra Pradesh,Vijayawada,Bapu museum,16.5076521,80.6277072,"Arts, Science & Literature Attractions",4.6,0
Andhra Pradesh,Vijayawada,Mogalarajapuram caves,16.5059513,80.6451779,Sightseeing & Exploration,4.7,0
Andhra Pradesh,Vijayawada,Shopping at Kalanikethan ,15.9128998,79.7399875,Shopping & Markets,4.6,0
Andhra Pradesh,Visakhapatnam,Lepakshi Handicrafts Emporium,13.8039436,77.6077197,Shopping & Markets,4.7,0
Andhra Pradesh,Visakhapatnam,Old Book market by Purna Market,17.7090249,83.297086,Shopping & Markets,4.3,30
Andhra Pradesh,Visakhapatnam,CMR Shopping Mall,15.9128998,79.7399875,Shopping & Markets,4.7,0
Andhra Pradesh,Visakhapatnam,Rishikonda Beach,17.7825201,83.3851154,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.4,10
Andhra Pradesh,Visakhapatnam,Kailasagiri,17.7492105,83.3418016,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.4,1100
Andhra Pradesh,Visakhapatnam,Submarine Museum,15.9128998,79.7399875,Sightseeing & Exploration,4.6,0
Andhra Pradesh,Visakhapatnam,Borra Caves,18.2806929,83.0396992,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.7,0
Andhra Pradesh,Visakhapatnam,War Memorial,15.9128998,79.7399875,Adventure & Outdoor Activities,4.8,0
Andhra Pradesh,Visakhapatnam,Indira Gandhi Zoological Park,17.765657,83.3488338,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,0
Andhra Pradesh,Visakhapatnam,Matsyadarshini Aquarium,15.9128998,79.7399875,Sightseeing & Exploration,4.5,0
Andhra Pradesh,Visakhapatnam,Visakha Museum,17.7205813,83.3345285,"Arts, Science & Literature Attractions, Sightseeing & Exploration",4.7,0
Andhra Pradesh,Srisailam,Mallikarjuna Swamy Temple,15.9128998,79.7399875,Religious & Spiritual Pilgrimages,4.5,10
Andhra Pradesh,Srisailam,Srisailam Wildlife sanctuary,16.0737457,78.8726842,Natural Landscapes & Wildlife,4.4,0
Andhra Pradesh,Srisailam,Chenchu Lakshmi Tribal Museum,16.0694755,78.8714984,Cultural & Heritage Sites,4.7,0
Andhra Pradesh,Srisailam,Mallela Theertham,15.9128998,79.7399875,Natural Landscapes & Wildlife,4.4,50
Andhra Pradesh,Kurnool,Belum Caves,15.1025794,78.1115072,Natural Landscapes & Wildlife,4.6,0
Andhra Pradesh,Kurnool,Rollapadu wildlife sanctuary,15.7389773,78.3650976,Natural Landscapes & Wildlife,4.3,0
Andhra Pradesh,Kurnool,Oravakallu rock garden,15.6928965,78.1521842,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.2,0
Andhra Pradesh,Kurnool,Mahanandi village,15.4707317,78.6254084,Sightseeing & Exploration,4.6,20
Andhra Pradesh,Kurnool,Kurnool fort,15.8323892,78.0544946,Cultural & Heritage Sites,4.7,10
Andhra Pradesh,Kurnool,Ahobilam temple,15.1337667,78.6741657,Religious & Spiritual Pilgrimages,4.8,0
Sikkim,Gangtok,Nathula Pass,27.3865684,88.8308731,"Sightseeing & Exploration, Natural Landscapes & Wildlife",3,0
Sikkim,Gangtok,Cable Ride at Gangtok,27.3313512,88.6138113,Adventure & Outdoor Activities,4,40
Sikkim,Gangtok,"Yak safari , Dzongri",27.466667,88.15,Adventure & Outdoor Activities,4,200
Sikkim,Gangtok,Mountain biking treks,27.3516407,88.3239309,Adventure & Outdoor Activities,4.2,700
Sikkim,Gangtok,River rafting,27.3516407,88.3239309,Adventure & Outdoor Activities,4.8,550
Sikkim,Gangtok,Paragliding in Baliman Dara,27.3481118,88.5957415,Adventure & Outdoor Activities,4.5,1000
Sikkim,Gangtok,Explore M.G.Marg city centre,27.3253821,88.61189,Sightseeing & Exploration,4.8,0
Sikkim,Gangtok,Sunrise at Tashi view point,27.3706406,88.616133,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.4,0
Sikkim,Gangtok,Shopping at Lal Bazaar,27.3516407,88.3239309,Shopping & Markets,4.6,0
Sikkim,Gangtok,Tsuk La Khang Monastery,27.3261111,88.6147222,Religious & Spiritual Pilgrimages,4.7,0
Sikkim,Gangtok,Hanuman Tok,27.3478348,88.628696,Religious & Spiritual Pilgrimages,4.3,0
Sikkim,Gangtok,Seven Sisters waterfall,27.44375253,88.60777208,Natural Landscapes & Wildlife,4.4,0
Sikkim,Gangtok,Rumtek monastery,27.3059105,88.5362892,Religious & Spiritual Pilgrimages,4.2,30
Sikkim,Gangtok,Tsongmo lake ,27.3741667,88.7619444,Natural Landscapes & Wildlife,4.2,0
Sikkim,Gangtok,Shingba Rhododendron sanctuary,27.8012861,88.7695197,Natural Landscapes & Wildlife,3.8,0
Sikkim,Gangtok,Khangchendzonga biosphere reserve,27.6672446,88.3245556,Natural Landscapes & Wildlife,3.2,0
Sikkim,Gangtok,Skiing by Mt Katao,27.6525132,88.8128996,Adventure & Outdoor Activities,4,1000
Sikkim,Gangtok,Banjkhari falls,27.3507643,88.6032316,Natural Landscapes & Wildlife,4,0
Sikkim,Gangtok,Himalayan Zoological park,27.3567013,88.6300149,Natural Landscapes & Wildlife,4,70
Sikkim,Pelling,Pemayangtse Monastery,27.303354,88.253716,Cultural & Heritage Sites,4.8,0
Sikkim,Pelling,Kanchenjunga waterfalls and national park,27.3586875,88.1988125,Natural Landscapes & Wildlife,4.8,0
Sikkim,Pelling,Rabdentse Ruins,27.301403,88.2566223,Cultural & Heritage Sites,5,0
Sikkim,Pelling,Rinchenpong bazaar,27.243277,88.2708571,Shopping & Markets,4.3,0
Sikkim,Pelling,Rural Artisan Marketing Centre,27.3007124,88.2358993,Shopping & Markets,4.3,0
Sikkim,Pelling,Sewaro Rock garden,27.3158029,88.1898361,Natural Landscapes & Wildlife,5,20
Sikkim,Pelling,Singshore suspension bridge,27.2604072,88.1129982,"Adventure & Outdoor Activities,Sightseeing & Exploration",4.7,0
Sikkim,Pelling,Pelling Skywalk,27.2969309,88.2195178,"Adventure & Outdoor Activities,Sightseeing & Exploration",4.4,20
Sikkim,Pelling,Kalimpong,27.0593562,88.4694535,Sightseeing & Exploration,4.5,0
Sikkim,Namchi,Char Dham,27.3516407,88.3239309,Religious & Spiritual Pilgrimages,4.8,0
Sikkim,Namchi, Tendong Hill & Biodiversity park,27.3516407,88.3239309,Natural Landscapes & Wildlife,5,0
Sikkim,Namchi,Doling Gompa ,27.3516407,88.3239309,Religious & Spiritual Pilgrimages,4.5,0
Sikkim,Namchi,Ngadak monastery,27.1732407,88.3706278,Religious & Spiritual Pilgrimages,4.7,0
Sikkim,Namchi,Maenam Wildlife sanctuary,27.3239572,88.3799727,Natural Landscapes & Wildlife,4.7,400
Sikkim,Namchi,Samdruptse Hill,27.1799743,88.3796775,Religious & Spiritual Pilgrimages,3.9,0
Sikkim,Ravangla,Buddha Park,27.3143623,88.3632705,"Arts, Science & Literature Attractions",3.8,0
Sikkim,Ravangla,Ralang monastery,27.327015,88.355095,Religious & Spiritual Pilgrimages,3.7,0
Sikkim,Ravangla,Doling Gompa ,27.3516407,88.3239309,Religious & Spiritual Pilgrimages,34,0
Sikkim,Ravangla,Kheunpheling Carpet centre,27.3516407,88.3239309,Shopping & Markets,4.3,500
Sikkim,Ravangla,Rayong sunrise point,27.3516407,88.3239309,Sightseeing & Exploration,4.1,0
Sikkim,Ravangla,Borong Hot springs,27.3657693,88.3278092,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,20
Sikkim,Ravangla,Temi tea garden,27.2398,88.427643,Sightseeing & Exploration,4,60
Sikkim,Ravangla,Maenam hill,27.3516407,88.3239309,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration",4,0
Assam,Guwahati,Kamakhya Temple,26.1664108,91.7055031,Religious & Spiritual Pilgrimages,4.9,0
Assam,Guwahati,Kalakshetra theatre and artifact museum,26.2006043,92.9375739,"Arts, Science & Literature Attractions",4.8,75
Assam,Guwahati,Assam state museum,26.185175,91.7520769,Cultural & Heritage Sites,4.7,20
Assam,Guwahati,Guwahati planetarium,26.1914,91.7519611,"Arts, Science & Literature Attractions",4.8,100
Assam,Guwahati,Sunset cruise by river Brahmaputra,26.2006043,92.9375739,Sightseeing & Exploration,3.8,0
Assam,Guwahati,Pobitora wildlife sanctuary,26.2307847,92.0550609,Natural Landscapes & Wildlife,4,0
Assam,Guwahati,Bird watching by Deepor Beel lake,26.1176941,91.6493532,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,0
Assam,Guwahati,Assam State Zoo,26.1635189,91.7807253,Natural Landscapes & Wildlife,4,0
Assam,Guwahati,Kamakhya Temple,26.1664108,91.7055031,Religious & Spiritual Pilgrimages,4.7,0
Assam,Guwahati,Fancy Bazaar,26.1830738,91.7404977,Shopping & Markets,4.7,0
Assam,Guwahati,Manas National Park,26.8101743,91.2394832,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.2,0
Assam,Guwahati,Umananda Island,26.1964922,91.7449079,Natural Landscapes & Wildlife,4.5,0
Assam,Kaziranga,Majuli river island,27.0016172,94.2242981,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.6,0
Assam,Kaziranga,Orchid national park,26.2006043,92.9375739,Natural Landscapes & Wildlife,4.7,0
Assam,Kaziranga,Kaziranga National Park,26.6445044,93.3524858,Natural Landscapes & Wildlife,4.3,900
Arunachal Pradesh,Tawang,Jaswant Garh war memorial,28.2179994,94.7277528,Cultural & Heritage Sites,3.8,0
Arunachal Pradesh,Tawang,Madhuri lake,28.2179994,94.7277528,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.3,0
Arunachal Pradesh,Tawang,Shonga Tser Lake,28.2179994,94.7277528,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.5,0
Arunachal Pradesh,Tawang,Nuranang waterfalls,28.2179994,94.7277528,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration",4.8,0
Arunachal Pradesh,Tawang,Tibetan Settlement market,28.2179994,94.7277528,"Cultural & Heritage Sites, Shopping & Markets",4,0
Arunachal Pradesh,Tawang,Sela pass,28.2179994,94.7277528,"Adventure & Outdoor Activities, Sightseeing & Exploration",4,0
Arunachal Pradesh,Tawang,Gorichen Peak hike,28.2179994,94.7277528,Adventure & Outdoor Activities,3.9,0
Arunachal Pradesh,Tawang,Taktsang Gompa monastery,28.2179994,94.7277528,Religious & Spiritual Pilgrimages,3.8,0
Arunachal Pradesh,Tawang,Tawang Monastery,27.5867261,91.8577194,"Cultural & Heritage Sites, Religious & Spiritual Pilgrimages",4.54,0
Tripura,Agartala,Raima valley ,23.5638643,91.6760691,Natural Landscapes & Wildlife,4.9,0
Tripura,Agartala,Buddha temple,23.5638643,91.6760691,Religious & Spiritual Pilgrimages,4.8,0
Tripura,Agartala,Neermahal,23.5064408,91.3150341,Cultural & Heritage Sites,3.8,0
Tripura,Agartala,Gondacherra wildlife sanctuary,23.5638643,91.6760691,Natural Landscapes & Wildlife,4.9,500
Tripura,Agartala,Ummaneshwar temple,23.8376106,91.2817995,Religious & Spiritual Pilgrimages,4.7,0
Tripura,Agartala,Chittagong hills,23.5638643,91.6760691,Natural Landscapes & Wildlife,4.3,0
Tripura,Agartala,Sepahijala wildlife sanctuary,23.6148176,91.3276422,Natural Landscapes & Wildlife,4.9,300
Tripura,Agartala,Ujjayanta Palace,23.8373503,91.2827128,Cultural & Heritage Sites,4.7,40
Nagaland,Kohima,Mt Japfu,25.5975011,94.0666664,Natural Landscapes & Wildlife,4.9,0
Nagaland,Kohima,Naga keeda bazaar,26.1584354,94.5624426,Shopping & Markets,3.9,0
Nagaland,Kohima,Touphema village ,25.8455682,94.1769749,Cultural & Heritage Sites,4,0
Nagaland,Kohima,Camping by Kohima mountains,25.6751129,94.1085998,Adventure & Outdoor Activities,4,0
Nagaland,Kohima,Ntangki national park,25.5496528,93.5205641,Natural Landscapes & Wildlife,4.8,0
Meghalaya,Cherrapunji,Dawki lake,25.1840249,92.0248701,Sightseeing & Exploration,4.6,750
Meghalaya,Cherrapunji,Thangkharang park,25.2167071,91.7240776,Sightseeing & Exploration,4.9,0
Meghalaya,Cherrapunji,Mawkdok Dympep valley,25.411798,91.79084,Sightseeing & Exploration,4.7,0
Meghalaya,Cherrapunji,Mawsmai cave-Longest cave systems in India,25.2445707,91.7240877,Sightseeing & Exploration,4,0
Meghalaya,Cherrapunji,Mawlynnong village,25.2017637,91.9160305,"Cultural & Heritage Sites, Sightseeing & Exploration	",4.8,0
Meghalaya,Cherrapunji,Mawsmai Eco park and falls,25.2457155,91.7375719,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.3,0
Meghalaya,Cherrapunji,Mawmluh caves,25.2539985,91.7130622,Sightseeing & Exploration,4,0
Meghalaya,Cherrapunji,Nohkalikai watterfalls,25.2754719,91.68616774,Sightseeing & Exploration,4.6,0
Meghalaya,Cherrapunji,Living Root Bridge,25.4670308,91.366216,Natural Landscapes & Wildlife,4.9,0
Chhattisgarh,Bastar,Chitrakote Falls,19.2071733,81.7000604,Natural Landscapes & Wildlife,4.9,0
Chhattisgarh,Bastar,Tirathgarh waterfalls,18.9139499,81.8651088,Natural Landscapes & Wildlife,4,0
Chhattisgarh,Bastar,Kanger Ghati national park,18.77866,81.9971108,Natural Landscapes & Wildlife,4,250
Chhattisgarh,Bastar,Kotumsar caves,18.9066382,81.9050496,Natural Landscapes & Wildlife,3,0
Chhattisgarh,Bastar,Anthropological museum ,21.2786567,81.8661442,"Arts, Science & Literature Attractions",3.8,0
Chhattisgarh,Raipur,Ambuja City Center mall,21.275629,81.687617,Shopping & Markets,4.5,0
Chhattisgarh,Raipur,Magneto mall,21.2409292,81.6841555,Shopping & Markets,4.5,0
Chhattisgarh,Raipur,Ghatarani waterfalls,20.8280625,82.0598125,Natural Landscapes & Wildlife,4.9,0
Chhattisgarh,Raipur,Jatmai Temple,20.7958875,82.0298481,Religious & Spiritual Pilgrimages,4.7,0
Jharkhand,Deoghar,Baba Baidyanath Temple,24.4927645,86.7005212,Religious & Spiritual Pilgrimages,4.4,0
Jharkhand,Deoghar,Naulakha temple,24.4775623,86.7083557,Religious & Spiritual Pilgrimages,4.8,0
Jharkhand,Deoghar,Trikut hill,24.4983333,86.8369444,Religious & Spiritual Pilgrimages,4.6,0
Jharkhand,Ranchi,Pahari Mandir,23.3754286,85.31075,Religious & Spiritual Pilgrimages,4.5,0
Jharkhand,Ranchi,Biodiversity park,23.2547338,85.3468934,Natural Landscapes & Wildlife,4.9,70
Jharkhand,Ranchi,Rock garden,23.4038472,85.3129755,Natural Landscapes & Wildlife,4.8,50
Jharkhand,Ranchi,Patratu valley,23.5755504,85.2741613,Natural Landscapes & Wildlife,4.4,0
Jharkhand,Ranchi,State museum Hotwar,23.3835366,85.3854678,Cultural & Heritage Sites,4.9,0
Jharkhand,Ranchi,Dassam falls ,23.1462515,85.4672203,Natural Landscapes & Wildlife,4.9,0
Jharkhand,Ranchi,Jonha falls,23.3423069,85.6102055,Natural Landscapes & Wildlife,4.8,0
Jharkhand,Ranchi,Ranchi science centre,23.4069545,85.3402327,"Arts, Science & Literature Attractions",3.9,100
Bihar,Bodh Gaya,Mahabodhi Temple,24.6959222,84.9914193,Religious & Spiritual Pilgrimages,3.9,0
Bihar,Bodh Gaya,Thai monastery,25.9644427,85.2722472,Religious & Spiritual Pilgrimages,3.9,0
Bihar,Bodh Gaya,Great Buddha statue,24.6903883,84.9819433,Sightseeing & Exploration,3.9,0
Bihar,Bodh Gaya,Bodhi tree,25.9644427,85.2722472,Religious & Spiritual Pilgrimages,4,0
Bihar,Bodh Gaya,Indosan Nippon Japanese temple,25.9644427,85.2722472,Religious & Spiritual Pilgrimages,4,0
Bihar,Bodh Gaya,Dungeshwari cave temple,24.7367013,85.0474977,Religious & Spiritual Pilgrimages,4.8,0
Bihar,Bodh Gaya,Bodh gaya archaelogical museum,24.6949135,84.9874413,Cultural & Heritage Sites,4.5,40
Bihar,Bodh Gaya,Muchalinda lake,24.6806441,84.9926622,Natural Landscapes & Wildlife,4.7,0
Bihar,Patna,Patna museum,25.612727,85.1332734,Cultural & Heritage Sites,4.5,10
Bihar,Patna,Buddha memorial park,25.9644427,85.2722472,Religious & Spiritual Pilgrimages,4.9,0
Bihar,Patna,Srikrishna science centre,25.6164189,85.1411084,"Arts, Science & Literature Attractions",4.8,0
Bihar,Patna,Sanjay Gandhi Biological Park,25.5997345,85.0971767,Natural Landscapes & Wildlife,3.94,30
Bihar,Patna,Takhat Shri Harimandir Ji Patna Sahib,25.5960503,85.2299561,Religious & Spiritual Pilgrimages,4,0
Bihar,Patna,Budhha Smriti Park,25.6067139,85.1361502,Sightseeing & Exploration,4,0
Haryana,Gurugram,Kingdom of Dreams,28.4678664,77.0688866,Adventure & Outdoor Activities,3.8,500
Haryana,Gurugram,Ambience Mall,28.505504,77.095956,Shopping & Markets,3.9,0
Haryana,Gurugram,Shopping at HUDA marjet Sector 14,28.4710811,77.0454144,Shopping & Markets,4.2,0
Haryana,Gurugram,Shopping at Sadar bazaar Sector 12A,28.4652778,77.0269326,Shopping & Markets,4.6,0
Haryana,Gurugram,Wet N Wild water park,29.0587757,76.085601,Adventure & Outdoor Activities,4.2,600
Haryana,Gurugram,Go-karting at Link road,29.0587757,76.085601,Adventure & Outdoor Activities,4.9,0
Haryana,Gurugram,Ice skating at Ambience mall,28.505504,77.095956,Adventure & Outdoor Activities,4.4,1000
Haryana,Gurugram,Camp tikkling,29.0587757,76.085601,Adventure & Outdoor Activities,4.8,5000
Haryana,Gurugram,Aravalli biodiversity park,29.0587757,76.085601,Natural Landscapes & Wildlife,4.7,0
Haryana,Gurugram,Sultanpur Bird sanctuary,28.4681234,76.8917707,Natural Landscapes & Wildlife,4.7,400
Haryana,Gurugram,Museum of folk and tribal art,28.4709339,77.0099669,"Arts, Science & Literature Attractions",4.7,20
Haryana,Gurugram,Indian Transport history,29.0587757,76.085601,"Arts, Science & Literature Attractions",4,50
Haryana,Gurugram,Vintage camera museum,29.0587757,76.085601,"Arts, Science & Literature Attractions",4,0
Haryana,Gurugram,DLF CyberHub for shopping,28.4950422,77.0890948,Shopping & Markets,4,0
Uttarakhand,Kedarnath,Kedarnath,30.7346267,79.0668943,Religious & Spiritual Pilgrimages,4.5,0
